molecule_chembl_id,canonical_smiles,log_IC50,activity_class,mol,MW,LogP,HBD,HBA
CHEMBL1642174,COc1cc(/C=C/c2nc3ccccc3c(=O)[nH]2)ccc1-n1cnc(C)c1,5.305394801066432,weekly_active,<rdkit.Chem.rdchem.Mol object at 0x7b341dbfe650>,358.4010000000001,3.5962200000000015,1,4
CHEMBL1642175,COc1cc(/C=C/c2nc3cccc(F)c3c(=O)[nH]2)ccc1-n1cnc(C)c1,5.0,inactive,<rdkit.Chem.rdchem.Mol object at 0x7b341dbfe6c0>,376.3910000000001,3.7353200000000015,1,4
CHEMBL1642176,COc1cc(/C=C/c2nc3ccc(F)cc3c(=O)[nH]2)ccc1-n1cnc(C)c1,5.0,inactive,<rdkit.Chem.rdchem.Mol object at 0x7b341dbfe730>,376.3910000000001,3.7353200000000015,1,4
CHEMBL1642177,COc1cc(/C=C/c2nc3cc(Cl)ccc3c(=O)[nH]2)ccc1-n1cnc(C)c1,5.0,inactive,<rdkit.Chem.rdchem.Mol object at 0x7b341dbfe7a0>,392.8460000000001,4.249620000000003,1,4
CHEMBL1642178,COc1cc(/C=C/c2nc3cc(Br)ccc3c(=O)[nH]2)ccc1-n1cnc(C)c1,5.31695296176115,weekly_active,<rdkit.Chem.rdchem.Mol object at 0x7b341dbfe810>,437.29700000000014,4.3587200000000035,1,4
CHEMBL1642179,COc1cc(/C=C/c2nc3cc(S(C)(=O)=O)ccc3c(=O)[nH]2)ccc1-n1cnc(C)c1,5.17134010346468,weekly_active,<rdkit.Chem.rdchem.Mol object at 0x7b341dbfe880>,436.49300000000017,2.9997200000000017,1,6
CHEMBL1642180,COc1cc(/C=C/c2nc3cc(C(F)(F)F)ccc3c(=O)[nH]2)ccc1-n1cnc(C)c1,5.42712839779952,weekly_active,<rdkit.Chem.rdchem.Mol object at 0x7b341dbfe8f0>,426.39800000000014,4.615020000000004,1,4
CHEMBL1642181,COc1cc(/C=C/c2nc3scc(C)c3c(=O)[nH]2)ccc1-n1cnc(C)c1,5.0,inactive,<rdkit.Chem.rdchem.Mol object at 0x7b341dbfe960>,378.45700000000005,3.966140000000002,1,5
CHEMBL1642182,COc1cc(/C=C/c2nc3sc(C)c(C)c3c(=O)[nH]2)ccc1-n1cnc(C)c1,5.0,inactive,<rdkit.Chem.rdchem.Mol object at 0x7b341dbfe9d0>,392.4840000000001,4.274560000000003,1,5
CHEMBL1642183,COc1cc(/C=C/c2nc3sc4c(c3c(=O)[nH]2)CCC4)ccc1-n1cnc(C)c1,5.410050398674292,weekly_active,<rdkit.Chem.rdchem.Mol object at 0x7b341dbfea40>,404.4950000000002,4.146420000000003,1,5
CHEMBL1642184,COc1cc(/C=C/c2nc(N)c3ccccc3n2)ccc1-n1cnc(C)c1,5.214670164989233,weekly_active,<rdkit.Chem.rdchem.Mol object at 0x7b341dbfeab0>,357.4170000000001,3.8851200000000015,1,5
CHEMBL1642185,COc1cc(/C=C/c2nc3ccccc3c(=O)n2-c2ccccc2)ccc1-n1cnc(C)c1,5.0,inactive,<rdkit.Chem.rdchem.Mol object at 0x7b341dbfeb20>,434.49900000000014,5.058820000000004,0,4
CHEMBL1642186,COc1cc(/C=C/c2nc3ccccc3c(=O)n2C)ccc1-n1cnc(C)c1,5.0,inactive,<rdkit.Chem.rdchem.Mol object at 0x7b341dbfeb90>,372.4280000000001,3.606620000000002,0,4
CHEMBL1642187,COc1cc(/C=C/c2nc(N)nc(Nc3ccccc3)n2)ccc1-n1cnc(C)c1,5.47755576649368,weekly_active,<rdkit.Chem.rdchem.Mol object at 0x7b341dbfec00>,399.45800000000014,3.8705200000000026,2,7
CHEMBL1642188,CCOC(=O)c1sc2nc(/C=C/c3ccc(-n4cnc(C)c4)c(OC)c3)nc(N)c2c1C,5.429457060118103,weekly_active,<rdkit.Chem.rdchem.Mol object at 0x7b341dbfec70>,449.5360000000003,4.431740000000003,1,8
CHEMBL1642189,COc1cc(/C=C/c2nc(N)c3c(n2)oc2ccccc23)ccc1-n1cnc(C)c1,5.528708288941061,weekly_active,<rdkit.Chem.rdchem.Mol object at 0x7b341dbfece0>,397.4380000000001,4.631320000000003,1,6
CHEMBL1642190,COc1cc(/C=C/c2nc(NCc3ccccc3)c3c4c(sc3n2)CCC4)ccc1-n1cnc(C)c1,5.0,inactive,<rdkit.Chem.rdchem.Mol object at 0x7b341dbfed50>,493.6360000000003,6.465220000000006,1,6
CHEMBL1642191,COc1cc(/C=C/c2nc(N)c3c4c(sc3n2)CCCCC4)ccc1-n1cnc(C)c1,5.692503962086787,weekly_active,<rdkit.Chem.rdchem.Mol object at 0x7b341dbfedc0>,431.5650000000003,5.215520000000003,1,6
CHEMBL1643418,COc1cc(-c2nnc3n2CCCN3)ccc1-n1cnc(C)c1,4.698970004336019,inactive,<rdkit.Chem.rdchem.Mol object at 0x7b341dbfee30>,310.36100000000005,2.26342,1,5
CHEMBL1643419,COc1cc(-c2nnc3n2CCCN3C(C)c2ccc(F)cc2)ccc1-n1cnc(C)c1,6.293282217663242,active,<rdkit.Chem.rdchem.Mol object at 0x7b341dbfeea0>,432.5030000000001,4.558220000000003,0,5
CHEMBL1643420,CCC(c1ccc(F)cc1)N1CCCn2c(-c3ccc(-n4cnc(C)c4)c(OC)c3)nnc21,6.806875401645538,active,<rdkit.Chem.rdchem.Mol object at 0x7b341dbfef10>,446.53000000000014,4.948320000000003,0,5
CHEMBL1643421,CCCC(c1ccc(F)cc1)N1CCCn2c(-c3ccc(-n4cnc(C)c4)c(OC)c3)nnc21,6.838631997765025,active,<rdkit.Chem.rdchem.Mol object at 0x7b341dbfef80>,460.5570000000002,5.338420000000005,0,5
CHEMBL1643422,COc1cc(-c2nnc3n2CCCN3C(c2ccc(F)cc2)C2CC2)ccc1-n1cnc(C)c1,4.78584521394646,inactive,<rdkit.Chem.rdchem.Mol object at 0x7b341dbfeff0>,458.54100000000017,4.948320000000004,0,5
CHEMBL1643423,COc1cc(-c2nnc3n2CCCN3C(c2ccccc2)C2CC2)ccc1-n1cnc(C)c1,4.698970004336019,inactive,<rdkit.Chem.rdchem.Mol object at 0x7b341dbff060>,440.55100000000016,4.809220000000004,0,5
CHEMBL1641621,COc1cc(-c2nnc3n2CCCN3Cc2ccc(F)cc2)ccc1-n1cnc(C)c1,6.187755303199631,active,<rdkit.Chem.rdchem.Mol object at 0x7b341dbff0d0>,418.47600000000006,3.997220000000003,0,5
CHEMBL1643424,COc1cc(-c2nnc3n2CCCN3C(C)c2c(F)cc(F)cc2F)ccc1-n1cnc(C)c1,6.465973893943865,active,<rdkit.Chem.rdchem.Mol object at 0x7b341dbff140>,468.4830000000001,4.836420000000005,0,5
CHEMBL1643425,COc1cc(-c2nnc3n2CCCN3C(C)c2cc(F)c(F)c(F)c2)ccc1-n1cnc(C)c1,6.935542010773082,active,<rdkit.Chem.rdchem.Mol object at 0x7b341dbff1b0>,468.4830000000001,4.836420000000004,0,5
CHEMBL1643426,COc1cc(-c2nnc3n2CCCN3Cc2ccc(F)c(F)c2)ccc1-n1cnc(C)c1,6.258060922270801,active,<rdkit.Chem.rdchem.Mol object at 0x7b341dbff220>,436.46600000000007,4.136320000000003,0,5
CHEMBL1643427,COc1cc(-c2nnc3n2CCCN3Cc2ccc(Cl)c(Cl)c2)ccc1-n1cnc(C)c1,6.899629454882437,active,<rdkit.Chem.rdchem.Mol object at 0x7b341dbff290>,469.37600000000015,5.164920000000005,0,5
CHEMBL1643428,COc1cc(-c2nnc3n2CCCN3Cc2ccc(C#N)cc2)ccc1-n1cnc(C)c1,5.596707854841746,weekly_active,<rdkit.Chem.rdchem.Mol object at 0x7b341dbff300>,425.4960000000001,3.7298000000000027,0,6
CHEMBL1643429,COc1ccc(CN2CCCn3c(-c4ccc(-n5cnc(C)c5)c(OC)c4)nnc32)cc1,5.851089006890644,weekly_active,<rdkit.Chem.rdchem.Mol object at 0x7b341dbff370>,430.51200000000017,3.8667200000000035,0,6
CHEMBL1643430,COc1cc(-c2nnc3n2CCCN3CCc2ccc(F)cc2)ccc1-n1cnc(C)c1,6.208309350979882,active,<rdkit.Chem.rdchem.Mol object at 0x7b341dbff3e0>,432.50300000000004,4.0397200000000035,0,5
CHEMBL1643431,CCCCCN1CCCn2c(-c3ccc(-n4cnc(C)c4)c(OC)c3)nnc21,5.852014679316195,weekly_active,<rdkit.Chem.rdchem.Mol object at 0x7b341dbff450>,380.49600000000015,3.8481200000000024,0,5
CHEMBL1643432,COc1cc(-c2nnc3n2CCCN3C(=O)c2ccc(F)cc2)ccc1-n1cnc(C)c1,4.714082803271691,inactive,<rdkit.Chem.rdchem.Mol object at 0x7b341dbff4c0>,432.45900000000006,3.637420000000003,0,5
CHEMBL1643433,COc1cc(-c2nnc3n2CCCN3C(=O)Cc2ccc(F)cc2)ccc1-n1cnc(C)c1,5.716925025264528,weekly_active,<rdkit.Chem.rdchem.Mol object at 0x7b341dbff530>,446.48600000000005,3.566320000000003,0,5
CHEMBL1643434,COc1cc(-c2nnc3n2CCCN3C(=O)C(C)c2ccc(F)cc2)ccc1-n1cnc(C)c1,6.314258261397736,active,<rdkit.Chem.rdchem.Mol object at 0x7b341dbff5a0>,460.5130000000001,4.127320000000004,0,5
CHEMBL1643435,CCCCC(=O)N1CCCn2c(-c3ccc(-n4cnc(C)c4)c(OC)c3)nnc21,5.684239509334265,weekly_active,<rdkit.Chem.rdchem.Mol object at 0x7b341dbff610>,394.47900000000016,3.3747200000000026,0,5
CHEMBL1643436,COc1cc(-c2nnc3n2CCCN3C(=O)N2CCOCC2)ccc1-n1cnc(C)c1,4.698970004336019,inactive,<rdkit.Chem.rdchem.Mol object at 0x7b341dbff680>,423.4770000000002,2.1101199999999993,0,6
CHEMBL1643437,COc1cc(-c2nnc3n2CCCN3S(=O)(=O)c2ccc(F)cc2)ccc1-n1cnc(C)c1,5.654626269440912,weekly_active,<rdkit.Chem.rdchem.Mol object at 0x7b341dbff6f0>,468.5140000000001,3.185920000000001,0,6
CHEMBL1643438,COc1cc(-c2onc3c2CCCN3[C@@H](C)c2ccc(F)cc2)ccc1-n1cnc(C)c1,6.3325470471100465,active,<rdkit.Chem.rdchem.Mol object at 0x7b341dbff760>,432.4990000000001,5.497220000000005,0,5
CHEMBL1643439,COc1cc(-c2onc3c2CCCN3[C@@H](C)c2ccccc2)ccc1-n1cnc(C)c1,6.270025714300444,active,<rdkit.Chem.rdchem.Mol object at 0x7b341dbff7d0>,414.50900000000007,5.358120000000005,0,5
CHEMBL1643440,COc1cc(-c2onc3c2CCCN3Cc2ccc(F)cc2)ccc1-n1cnc(C)c1,6.448550002027125,active,<rdkit.Chem.rdchem.Mol object at 0x7b341dbff840>,418.4720000000001,4.936220000000005,0,5
CHEMBL1643441,COc1cc(-c2onc3c2CCCN3Cc2cc(F)cc(F)c2)ccc1-n1cnc(C)c1,6.356547323513812,active,<rdkit.Chem.rdchem.Mol object at 0x7b341dbff8b0>,436.4620000000001,5.075320000000005,0,5
CHEMBL1643442,COc1cc(-c2noc3c2CCCN3[C@H](C)c2ccc(F)cc2)ccc1-n1cnc(C)c1,5.856360764725457,weekly_active,<rdkit.Chem.rdchem.Mol object at 0x7b341dbff920>,432.4990000000001,5.497220000000005,0,5
CHEMBL1643443,COc1cc(-c2noc3c2CCCN3[C@@H](C)c2ccc(F)cc2)ccc1-n1cnc(C)c1,6.3487219860018556,active,<rdkit.Chem.rdchem.Mol object at 0x7b341dbff990>,432.4990000000001,5.497220000000005,0,5
CHEMBL1643444,CC[C@@H](c1ccc(F)cc1)N1CCCc2c(-c3ccc(-n4cnc(C)c4)c(OC)c3)noc21,6.057991946977687,active,<rdkit.Chem.rdchem.Mol object at 0x7b341dbffa00>,446.5260000000002,5.887320000000006,0,5
CHEMBL1643445,COc1cc(-c2noc3c2CCCN3[C@@H](C)c2cc(F)cc(F)c2)ccc1-n1cnc(C)c1,6.029188389127482,active,<rdkit.Chem.rdchem.Mol object at 0x7b341dbffa70>,450.4890000000001,5.636320000000006,0,5
CHEMBL1643446,COc1cc(-c2noc3c2CCCN3[C@@H](C)c2cc(F)c(F)c(F)c2)ccc1-n1cnc(C)c1,6.267606240177032,active,<rdkit.Chem.rdchem.Mol object at 0x7b341dbffae0>,468.4790000000001,5.775420000000005,0,5
CHEMBL1643447,COc1cc(-c2n[nH]c3c2CCCN3C(C)c2ccc(F)cc2)ccc1-n1cnc(C)c1,6.785156151952302,active,<rdkit.Chem.rdchem.Mol object at 0x7b341dbffb50>,431.5150000000001,5.232320000000004,1,4
CHEMBL1643448,CCC(c1cc(F)c(F)c(F)c1)N1CCCc2c(-c3ccc(-n4cnc(C)c4)c(OC)c3)n[nH]c21,6.696803942579511,active,<rdkit.Chem.rdchem.Mol object at 0x7b341dbffbc0>,481.52200000000016,5.900620000000006,1,4
CHEMBL1643449,CC[C@@H](c1cc(F)c(F)c(F)c1)N1CCCc2c(-c3ccc(-n4cnc(C)c4)c(OC)c3)n[nH]c21,6.913640169325252,active,<rdkit.Chem.rdchem.Mol object at 0x7b341dbffc30>,481.52200000000016,5.900620000000006,1,4
CHEMBL1643450,CC[C@H](c1cc(F)c(F)c(F)c1)N1CCCc2c(-c3ccc(-n4cnc(C)c4)c(OC)c3)n[nH]c21,6.679853713888946,active,<rdkit.Chem.rdchem.Mol object at 0x7b341dbffca0>,481.52200000000016,5.900620000000006,1,4
CHEMBL1770755,CCC[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)Nc1cn(CC(=O)OC)cn1,7.238824186844268,potent,<rdkit.Chem.rdchem.Mol object at 0x7b341dbffd10>,408.40500000000014,1.8003999999999998,2,5
CHEMBL1770756,CCC[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)Nc1cn(CCO)cn1,7.08196966321512,potent,<rdkit.Chem.rdchem.Mol object at 0x7b341dbffd80>,380.3950000000001,1.6197,3,4
CHEMBL1770757,CCC[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)Nc1cn(CCN2CCCC2)cn1,7.278189384787454,potent,<rdkit.Chem.rdchem.Mol object at 0x7b341dbffdf0>,433.50300000000027,2.723200000000001,2,4
CHEMBL1770758,CCC[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)Nc1cn(C(CC)CC)cn1,9.4089353929735,potent,<rdkit.Chem.rdchem.Mol object at 0x7b341dbffe60>,406.47700000000015,3.988500000000003,2,3
CHEMBL1770759,CCC[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)Nc1cn(C(C)(C)C(=O)OC)cn1,8.568636235841012,potent,<rdkit.Chem.rdchem.Mol object at 0x7b341dbffed0>,436.4590000000002,2.5355000000000008,2,5
CHEMBL1770760,CCC[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)Nc1cn(C(C)(C)CC(=O)OC)cn1,8.920818753952375,potent,<rdkit.Chem.rdchem.Mol object at 0x7b341dbfff40>,450.4860000000002,2.925600000000001,2,5
CHEMBL1770761,CCC[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)Nc1cn(C(C)(C)CO)cn1,8.602059991327963,potent,<rdkit.Chem.rdchem.Mol object at 0x7b341d708040>,408.4490000000001,2.3548,3,4
CHEMBL1770883,CCC[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)Nc1cn(C(C)(C)CCO)cn1,8.443697499232712,potent,<rdkit.Chem.rdchem.Mol object at 0x7b341d7080b0>,422.47600000000017,2.7449000000000012,3,4
CHEMBL1770884,CCC[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)Nc1cn(C(C)(C)CCN2CCCC2)cn1,8.040958607678906,potent,<rdkit.Chem.rdchem.Mol object at 0x7b341d708120>,475.58400000000034,3.8484000000000034,2,4
CHEMBL1770885,CCC[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)Nc1cn(C(C)(C)CN2CCCC2)cn1,9.045757490560675,potent,<rdkit.Chem.rdchem.Mol object at 0x7b341d708190>,461.5570000000003,3.458300000000002,2,4
CHEMBL1770886,C[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)Nc1cn(C(C)(C)CN2CCCC2)cn1,7.8996294548824375,potent,<rdkit.Chem.rdchem.Mol object at 0x7b341d708200>,433.50300000000027,2.6781000000000006,2,4
CHEMBL1770887,CC(C)C[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)Nc1cn(C(C)(C)CN2CCCC2)cn1,8.154901959985743,potent,<rdkit.Chem.rdchem.Mol object at 0x7b341d708270>,475.5840000000003,3.7043000000000026,2,4
CHEMBL1770888,CC[C@@H](C)[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)Nc1cn(C(C)(C)CN2CCCC2)cn1,7.924453038607469,potent,<rdkit.Chem.rdchem.Mol object at 0x7b341d7082e0>,475.5840000000003,3.7043000000000026,2,4
CHEMBL1770889,CC(C)(CN1CCCC1)n1cnc(NC(=O)[C@@H](NC(=O)Cc2cc(F)cc(F)c2)C2CCCCC2)c1,7.259637310505756,potent,<rdkit.Chem.rdchem.Mol object at 0x7b341d708350>,501.6220000000004,4.238500000000004,2,4
CHEMBL1770890,CC(C)(CN1CCCC1)n1cnc(NC(=O)[C@@H](NC(=O)Cc2cc(F)cc(F)c2)c2ccccc2)c1,7.291579099865287,potent,<rdkit.Chem.rdchem.Mol object at 0x7b341d7083c0>,495.57400000000024,4.030900000000003,2,4
CHEMBL1770891,COC[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)Nc1cn(C(C)(C)CN2CCCC2)cn1,7.401209493236885,potent,<rdkit.Chem.rdchem.Mol object at 0x7b341d708430>,463.52900000000034,2.3045999999999998,2,5
CHEMBL1770892,CN(C)C(=O)C[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)Nc1cn(C(C)(C)CN2CCCC2)cn1,5.0,inactive,<rdkit.Chem.rdchem.Mol object at 0x7b341d7084a0>,504.58200000000033,2.136499999999999,2,5
CHEMBL1770893,CCC[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)Nc1cn(C(C)(C)CN2CCOCC2)cn1,9.221848749616356,potent,<rdkit.Chem.rdchem.Mol object at 0x7b341d708510>,477.5560000000003,2.694700000000001,2,5
CHEMBL1770894,CCC[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)Nc1cn(C(C)(C)CNC)cn1,7.34008379993015,potent,<rdkit.Chem.rdchem.Mol object at 0x7b341d708580>,421.49200000000013,2.581900000000001,3,4
CHEMBL1770159,CCC[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)Nc1cn(C(C)(C)CN(C)C)cn1,8.42021640338319,potent,<rdkit.Chem.rdchem.Mol object at 0x7b341d7085f0>,435.5190000000002,2.924100000000001,2,4
CHEMBL1770895,CCC[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)Nc1cn(C(C)(C)CNC(C)C)cn1,7.5376020021010435,potent,<rdkit.Chem.rdchem.Mol object at 0x7b341d708660>,449.54600000000016,3.360500000000002,3,4
CHEMBL1770896,CCC[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)Nc1cn(C(C)(C)CNC2CCC(O)CC2)cn1,7.189767482004916,potent,<rdkit.Chem.rdchem.Mol object at 0x7b341d7086d0>,505.6100000000003,3.255600000000001,4,5
CHEMBL1770897,CCC[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)Nc1cn(C(C)(C)CNCc2ccccc2)cn1,8.769551078621726,potent,<rdkit.Chem.rdchem.Mol object at 0x7b341d708740>,497.5900000000002,4.152300000000003,3,4
CHEMBL1770898,CCC[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)Nc1cn(C(C)(C)CNCC(C)(C)C)cn1,8.958607314841775,potent,<rdkit.Chem.rdchem.Mol object at 0x7b341d7087b0>,477.60000000000025,3.9982000000000024,3,4
CHEMBL1770899,CCC[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)Nc1cn(C(C)(C)CNCC2CCOCC2)cn1,9.301029995663981,potent,<rdkit.Chem.rdchem.Mol object at 0x7b341d708820>,505.61000000000035,3.378700000000002,3,5
CHEMBL1770755,CCC[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)Nc1cn(CC(=O)OC)cn1,6.580044251510242,active,<rdkit.Chem.rdchem.Mol object at 0x7b341d708890>,408.40500000000014,1.8003999999999998,2,5
CHEMBL1770756,CCC[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)Nc1cn(CCO)cn1,6.51427857351842,active,<rdkit.Chem.rdchem.Mol object at 0x7b341d708900>,380.3950000000001,1.6197,3,4
CHEMBL1770757,CCC[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)Nc1cn(CCN2CCCC2)cn1,6.943095148663527,active,<rdkit.Chem.rdchem.Mol object at 0x7b341d708970>,433.50300000000027,2.723200000000001,2,4
CHEMBL1770758,CCC[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)Nc1cn(C(CC)CC)cn1,8.619788758288394,potent,<rdkit.Chem.rdchem.Mol object at 0x7b341d7089e0>,406.47700000000015,3.988500000000003,2,3
CHEMBL1770759,CCC[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)Nc1cn(C(C)(C)C(=O)OC)cn1,8.292429823902063,potent,<rdkit.Chem.rdchem.Mol object at 0x7b341d708a50>,436.4590000000002,2.5355000000000008,2,5
CHEMBL1770760,CCC[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)Nc1cn(C(C)(C)CC(=O)OC)cn1,8.920818753952375,potent,<rdkit.Chem.rdchem.Mol object at 0x7b341d708ac0>,450.4860000000002,2.925600000000001,2,5
CHEMBL1770761,CCC[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)Nc1cn(C(C)(C)CO)cn1,7.835647144215563,potent,<rdkit.Chem.rdchem.Mol object at 0x7b341d708b30>,408.4490000000001,2.3548,3,4
CHEMBL1770883,CCC[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)Nc1cn(C(C)(C)CCO)cn1,7.692503962086787,potent,<rdkit.Chem.rdchem.Mol object at 0x7b341d708ba0>,422.47600000000017,2.7449000000000012,3,4
CHEMBL1770884,CCC[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)Nc1cn(C(C)(C)CCN2CCCC2)cn1,6.645891560852599,active,<rdkit.Chem.rdchem.Mol object at 0x7b341d708c10>,475.58400000000034,3.8484000000000034,2,4
CHEMBL1770885,CCC[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)Nc1cn(C(C)(C)CN2CCCC2)cn1,9.096910013008056,potent,<rdkit.Chem.rdchem.Mol object at 0x7b341d708c80>,461.5570000000003,3.458300000000002,2,4
CHEMBL1770886,C[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)Nc1cn(C(C)(C)CN2CCCC2)cn1,8.10790539730952,potent,<rdkit.Chem.rdchem.Mol object at 0x7b341d708cf0>,433.50300000000027,2.6781000000000006,2,4
CHEMBL1770887,CC(C)C[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)Nc1cn(C(C)(C)CN2CCCC2)cn1,8.366531544420413,potent,<rdkit.Chem.rdchem.Mol object at 0x7b341d708d60>,475.5840000000003,3.7043000000000026,2,4
CHEMBL1770888,CC[C@@H](C)[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)Nc1cn(C(C)(C)CN2CCCC2)cn1,8.602059991327963,potent,<rdkit.Chem.rdchem.Mol object at 0x7b341d708dd0>,475.5840000000003,3.7043000000000026,2,4
CHEMBL1770889,CC(C)(CN1CCCC1)n1cnc(NC(=O)[C@@H](NC(=O)Cc2cc(F)cc(F)c2)C2CCCCC2)c1,7.665546248849069,potent,<rdkit.Chem.rdchem.Mol object at 0x7b341d708e40>,501.6220000000004,4.238500000000004,2,4
CHEMBL1770890,CC(C)(CN1CCCC1)n1cnc(NC(=O)[C@@H](NC(=O)Cc2cc(F)cc(F)c2)c2ccccc2)c1,8.0268721464003,potent,<rdkit.Chem.rdchem.Mol object at 0x7b341d708eb0>,495.57400000000024,4.030900000000003,2,4
CHEMBL1770891,COC[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)Nc1cn(C(C)(C)CN2CCCC2)cn1,8.086186147616283,potent,<rdkit.Chem.rdchem.Mol object at 0x7b341d708f20>,463.52900000000034,2.3045999999999998,2,5
CHEMBL1770892,CN(C)C(=O)C[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)Nc1cn(C(C)(C)CN2CCCC2)cn1,5.0,inactive,<rdkit.Chem.rdchem.Mol object at 0x7b341d708f90>,504.58200000000033,2.136499999999999,2,5
CHEMBL1770893,CCC[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)Nc1cn(C(C)(C)CN2CCOCC2)cn1,9.397940008672037,potent,<rdkit.Chem.rdchem.Mol object at 0x7b341d709000>,477.5560000000003,2.694700000000001,2,5
CHEMBL1770894,CCC[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)Nc1cn(C(C)(C)CNC)cn1,7.048176964684088,potent,<rdkit.Chem.rdchem.Mol object at 0x7b341d709070>,421.49200000000013,2.581900000000001,3,4
CHEMBL1770159,CCC[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)Nc1cn(C(C)(C)CN(C)C)cn1,8.318758762624412,potent,<rdkit.Chem.rdchem.Mol object at 0x7b341d7090e0>,435.5190000000002,2.924100000000001,2,4
CHEMBL1770895,CCC[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)Nc1cn(C(C)(C)CNC(C)C)cn1,8.102372908709558,potent,<rdkit.Chem.rdchem.Mol object at 0x7b341d709150>,449.54600000000016,3.360500000000002,3,4
CHEMBL1770896,CCC[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)Nc1cn(C(C)(C)CNC2CCC(O)CC2)cn1,7.138465589140962,potent,<rdkit.Chem.rdchem.Mol object at 0x7b341d7091c0>,505.6100000000003,3.255600000000001,4,5
CHEMBL1770897,CCC[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)Nc1cn(C(C)(C)CNCc2ccccc2)cn1,8.508638306165727,potent,<rdkit.Chem.rdchem.Mol object at 0x7b341d709230>,497.5900000000002,4.152300000000003,3,4
CHEMBL1770898,CCC[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)Nc1cn(C(C)(C)CNCC(C)(C)C)cn1,9.397940008672037,potent,<rdkit.Chem.rdchem.Mol object at 0x7b341d7092a0>,477.60000000000025,3.9982000000000024,3,4
CHEMBL1770899,CCC[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)Nc1cn(C(C)(C)CNCC2CCOCC2)cn1,9.397940008672037,potent,<rdkit.Chem.rdchem.Mol object at 0x7b341d709310>,505.61000000000035,3.378700000000002,3,5
CHEMBL1770900,CCC[C@H](NCCC(C)C)C(=O)Nc1cn(C(C)(C)CN2CCCC2)cn1,5.0,inactive,<rdkit.Chem.rdchem.Mol object at 0x7b341d709380>,377.5770000000002,3.456900000000002,2,4
CHEMBL1770901,CCC[C@H](NC(CC)CC)C(=O)Nc1cn(C(C)(C)CN2CCCC2)cn1,5.213248577854439,weekly_active,<rdkit.Chem.rdchem.Mol object at 0x7b341d7093f0>,377.5770000000002,3.599400000000003,2,4
CHEMBL1770902,CCC[C@H](NCCc1cc(F)cc(F)c1)C(=O)Nc1cn(C(C)(C)CN2CCCC2)cn1,6.6020599913279625,active,<rdkit.Chem.rdchem.Mol object at 0x7b341d709460>,447.5740000000003,3.931700000000003,2,4
